ligand_name,ligand_type,denticity,temperature,solvent,ligand_class,MW,LogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,NumRings,P_atoms,O_atoms,HeavyAtoms,predicted_selectivity
diphosphine_4-CF3_T100_dioxane,diphosphine,2,100,dioxane,diphosphine,426,7.5,13.0,0,0,9,6,2,0,32,71.90997324804813
diphosphine_4-H_T100_dioxane,diphosphine,2,100,dioxane,diphosphine,426,7.5,13.0,0,0,9,6,2,0,32,71.90997324804813
phosphine_2-tBu_4-Me_6-H_T100_toluene,phosphine,1,100,toluene,phosphine,472,6.8999999999999995,13.0,0,0,7,3,1,0,36,71.83862813068622
phosphine_2-tBu_4-H_6-Me_T100_toluene,phosphine,1,100,toluene,phosphine,472,6.8999999999999995,13.0,0,0,7,3,1,0,36,71.83862813068622
phosphine_2-F_4-Me_6-OMe_T100_xylene,phosphine,1,100,xylene,phosphine,490,5.5,13.0,0,1,6,3,1,1,37,71.83240411169237
phosphine_2-F_4-OMe_6-Me_T100_xylene,phosphine,1,100,xylene,phosphine,490,5.5,13.0,0,1,6,3,1,1,37,71.83240411169237
phosphine_2-CF3_4-OMe_6-Me_T100_xylene,phosphine,1,100,xylene,phosphine,694,5.5,13.0,0,1,6,3,1,1,53,71.83240411169237
phosphine_2-Me_4-OMe_6-F_T100_xylene,phosphine,1,100,xylene,phosphine,490,5.5,13.0,0,1,6,3,1,1,37,71.83240411169237
phosphine_2-CF3_4-Me_6-OMe_T100_xylene,phosphine,1,100,xylene,phosphine,694,5.5,13.0,0,1,6,3,1,1,53,71.83240411169237
phosphine_2-Me_4-F_6-OMe_T100_xylene,phosphine,1,100,xylene,phosphine,490,5.5,13.0,0,1,6,3,1,1,37,71.83240411169237
phosphine_2-Me_4-OMe_6-Cl_T100_xylene,phosphine,1,100,xylene,phosphine,538,5.5,13.0,0,1,6,3,1,1,41,71.83240411169237
phosphine_2-NMe2_4-OMe_6-F_T100_xylene,phosphine,1,100,xylene,phosphine,490,5.5,13.0,0,1,6,3,1,1,37,71.83240411169237
phosphine_2-OMe_4-Me_6-Cl_T100_xylene,phosphine,1,100,xylene,phosphine,538,5.5,13.0,0,1,6,3,1,1,41,71.83240411169237
phosphine_2-NMe2_4-OMe_6-Cl_T100_xylene,phosphine,1,100,xylene,phosphine,538,5.5,13.0,0,1,6,3,1,1,41,71.83240411169237
phosphine_2-OMe_4-F_6-Me_T100_xylene,phosphine,1,100,xylene,phosphine,490,5.5,13.0,0,1,6,3,1,1,37,71.83240411169237
phosphine_2-NMe2_4-F_6-OMe_T100_xylene,phosphine,1,100,xylene,phosphine,490,5.5,13.0,0,1,6,3,1,1,37,71.83240411169237
phosphine_2-Cl_4-Me_6-OMe_T100_xylene,phosphine,1,100,xylene,phosphine,538,5.5,13.0,0,1,6,3,1,1,41,71.83240411169237
phosphine_2-OMe_4-Me_6-F_T100_xylene,phosphine,1,100,xylene,phosphine,490,5.5,13.0,0,1,6,3,1,1,37,71.83240411169237
phosphine_2-Cl_4-OMe_6-Me_T100_xylene,phosphine,1,100,xylene,phosphine,538,5.5,13.0,0,1,6,3,1,1,41,71.83240411169237
phosphite_2-CF3_4-F_6-OMe_T100_hexane,phosphite,1,100,hexane,phosphite,458,5.2,28.0,0,3,6,3,1,3,35,71.8315521102581
phosphite_2-CF3_4-H_6-H_T100_toluene,phosphite,1,100,toluene,phosphite,396,5.0,28.0,0,3,6,3,1,3,30,71.8039367724442
phosphite_2-Cl_4-Me_6-OMe_T100_benzene,phosphite,1,100,benzene,phosphite,402,5.7,28.0,0,3,6,3,1,3,30,71.79402059855461
phosphite_2-Cl_4-OMe_6-Me_T100_benzene,phosphite,1,100,benzene,phosphite,402,5.7,28.0,0,3,6,3,1,3,30,71.79402059855461
phosphite_2-CF3_4-H_6-OMe_T100_hexane,phosphite,1,100,hexane,phosphite,440,5.2,28.0,0,3,6,3,1,3,33,71.75443456846192
phosphite_2-CF3_4-OMe_6-H_T100_hexane,phosphite,1,100,hexane,phosphite,440,5.2,28.0,0,3,6,3,1,3,33,71.75443456846192
phosphite_2-iPr_4-F_6-OMe_T100_toluene,phosphite,1,100,toluene,phosphite,414,5.2,28.0,0,3,7,3,1,3,31,71.75162051409174
phosphite_2-CF3_4-OMe_6-H_T100_xylene,phosphite,1,100,xylene,phosphite,440,5.2,28.0,0,3,6,3,1,3,33,71.70585023025274
phosphite_2-CF3_4-H_6-OMe_T100_xylene,phosphite,1,100,xylene,phosphite,440,5.2,28.0,0,3,6,3,1,3,33,71.70585023025274
phosphine_2-tBu_4-H_6-H_T100_toluene,phosphine,1,100,toluene,phosphine,430,6.3,13.0,0,0,7,3,1,0,33,71.68383289848862
phosphine_2-tBu_4-OMe_6-OMe_T100_dioxane,phosphine,1,100,dioxane,phosphine,694,7.1,13.0,0,2,7,3,1,2,53,71.68227361166934
phosphine_2-tBu_4-H_6-F_T100_benzene,phosphine,1,100,benzene,phosphine,484,6.3,13.0,0,0,7,3,1,0,37,71.67307697486325
phosphine_2-tBu_4-F_6-H_T100_benzene,phosphine,1,100,benzene,phosphine,484,6.3,13.0,0,0,7,3,1,0,37,71.67307697486325
phosphite_2-tBu_4-OMe_6-OMe_T100_toluene,phosphite,1,100,toluene,phosphite,454,6.9,28.0,0,3,7,3,1,3,34,71.66689466352123
phosphine_2-NMe2_4-OMe_6-OMe_T100_hexane,phosphine,1,100,hexane,phosphine,568,5.8999999999999995,13.0,0,2,6,3,1,2,43,71.64374748033704
phosphine_2-OMe_4-OMe_6-Me_T100_hexane,phosphine,1,100,hexane,phosphine,568,5.8999999999999995,13.0,0,2,6,3,1,2,43,71.64374748033704
phosphine_2-Me_4-OMe_6-OMe_T100_hexane,phosphine,1,100,hexane,phosphine,568,5.8999999999999995,13.0,0,2,6,3,1,2,43,71.64374748033704
phosphine_2-OMe_4-Me_6-OMe_T100_hexane,phosphine,1,100,hexane,phosphine,568,5.8999999999999995,13.0,0,2,6,3,1,2,43,71.64374748033704
phosphite_2-Cl_4-OMe_6-OMe_T100_toluene,phosphite,1,100,toluene,phosphite,432,5.4,28.0,0,3,6,3,1,3,33,71.59442695638351
phosphite_2-iPr_4-OMe_6-OMe_T100_benzene,phosphite,1,100,benzene,phosphite,440,5.4,28.0,0,3,7,3,1,3,33,71.57900718527364
phosphine_2-iPr_4-F_6-Me_T100_xylene,phosphine,1,100,xylene,phosphine,484,5.1,13.0,0,0,7,3,1,0,37,71.56417475336036
phosphine_2-iPr_4-Me_6-F_T100_xylene,phosphine,1,100,xylene,phosphine,484,5.1,13.0,0,0,7,3,1,0,37,71.56417475336036
phosphine_2-iPr_4-F_6-Me_T100_hexane,phosphine,1,100,hexane,phosphine,484,5.1,13.0,0,0,7,3,1,0,37,71.47161716316421
phosphine_2-iPr_4-Me_6-F_T100_hexane,phosphine,1,100,hexane,phosphine,484,5.1,13.0,0,0,7,3,1,0,37,71.47161716316421
phosphine_2-OMe_4-OMe_6-OMe_T100_benzene,phosphine,1,100,benzene,phosphine,658,5.699999999999999,13.0,0,3,6,3,1,3,50,71.4434632636713
phosphine_2-CF3_4-Me_6-Me_T100_benzene,phosphine,1,100,benzene,phosphine,604,5.7,13.0,0,0,6,3,1,0,46,71.4434632636713
phosphite_2-iPr_4-Me_6-OMe_T100_toluene,phosphite,1,100,toluene,phosphite,410,5.7,28.0,0,3,7,3,1,3,31,71.42681736748492
phosphite_2-iPr_4-OMe_6-Me_T100_toluene,phosphite,1,100,toluene,phosphite,410,5.7,28.0,0,3,7,3,1,3,31,71.42681736748492
phosphine_2-iPr_4-OMe_6-Me_T100_toluene,phosphine,1,100,toluene,phosphine,562,5.5,13.0,0,1,7,3,1,1,43,71.4112056941235
phosphine_2-iPr_4-Me_6-OMe_T100_toluene,phosphine,1,100,toluene,phosphine,562,5.5,13.0,0,1,7,3,1,1,43,71.4112056941235
phosphine_2-tBu_4-Me_6-Me_T100_dioxane,phosphine,1,100,dioxane,phosphine,514,7.5,13.0,0,0,7,3,1,0,39,71.39259596300761
phosphite_2-tBu_4-F_6-OMe_T100_THF,phosphite,1,100,THF,phosphite,428,6.7,28.0,0,3,7,3,1,3,32,71.38293128887412
phosphite_2-OMe_4-Me_6-OMe_T100_toluene,phosphite,1,100,toluene,phosphite,412,5.9,28.0,0,3,6,3,1,3,31,71.36519266973552
phosphite_2-Me_4-OMe_6-OMe_T100_toluene,phosphite,1,100,toluene,phosphite,412,5.9,28.0,0,3,6,3,1,3,31,71.36519266973552
phosphite_2-OMe_4-OMe_6-Me_T100_toluene,phosphite,1,100,toluene,phosphite,412,5.9,28.0,0,3,6,3,1,3,31,71.36519266973552
phosphine_2-tBu_4-OMe_6-Me_T100_dioxane,phosphine,1,100,dioxane,phosphine,604,7.3,13.0,0,1,7,3,1,1,46,71.36047846280836
phosphine_2-tBu_4-Me_6-OMe_T100_dioxane,phosphine,1,100,dioxane,phosphine,604,7.3,13.0,0,1,7,3,1,1,46,71.36047846280836
phosphine_2-iPr_4-OMe_6-Cl_T100_toluene,phosphine,1,100,toluene,phosphine,622,4.8999999999999995,13.0,0,1,7,3,1,1,47,71.3469401568604
phosphine_2-iPr_4-OMe_6-H_T100_toluene,phosphine,1,100,toluene,phosphine,520,4.8999999999999995,13.0,0,1,7,3,1,1,40,71.3469401568604
phosphine_2-iPr_4-F_6-OMe_T100_toluene,phosphine,1,100,toluene,phosphine,574,4.8999999999999995,13.0,0,1,7,3,1,1,44,71.3469401568604
phosphine_2-iPr_4-OMe_6-F_T100_toluene,phosphine,1,100,toluene,phosphine,574,4.8999999999999995,13.0,0,1,7,3,1,1,44,71.3469401568604
phosphine_2-iPr_4-H_6-OMe_T100_toluene,phosphine,1,100,toluene,phosphine,520,4.8999999999999995,13.0,0,1,7,3,1,1,40,71.3469401568604
phosphine_2-iPr_4-Me_6-Cl_T100_toluene,phosphine,1,100,toluene,phosphine,532,5.1,13.0,0,0,7,3,1,0,40,71.3469401568604
phosphine_2-Cl_4-OMe_6-OMe_T100_toluene,phosphine,1,100,toluene,phosphine,628,5.3,13.0,0,2,6,3,1,2,48,71.33879528304273
phosphine_2-OMe_4-OMe_6-H_T100_toluene,phosphine,1,100,toluene,phosphine,526,5.3,13.0,0,2,6,3,1,2,40,71.33879528304273
phosphine_2-OMe_4-F_6-OMe_T100_toluene,phosphine,1,100,toluene,phosphine,580,5.3,13.0,0,2,6,3,1,2,44,71.33879528304273
phosphine_2-OMe_4-OMe_6-Cl_T100_toluene,phosphine,1,100,toluene,phosphine,628,5.3,13.0,0,2,6,3,1,2,48,71.33879528304273
phosphine_2-OMe_4-OMe_6-F_T100_toluene,phosphine,1,100,toluene,phosphine,580,5.3,13.0,0,2,6,3,1,2,44,71.33879528304273
phosphine_2-H_4-OMe_6-OMe_T100_toluene,phosphine,1,100,toluene,phosphine,526,5.3,13.0,0,2,6,3,1,2,40,71.33879528304273
phosphine_2-OMe_4-H_6-OMe_T100_toluene,phosphine,1,100,toluene,phosphine,526,5.3,13.0,0,2,6,3,1,2,40,71.33879528304273
phosphine_2-CF3_4-OMe_6-OMe_T100_toluene,phosphine,1,100,toluene,phosphine,784,5.3,13.0,0,2,6,3,1,2,60,71.33879528304273
phosphine_2-F_4-OMe_6-OMe_T100_toluene,phosphine,1,100,toluene,phosphine,580,5.3,13.0,0,2,6,3,1,2,44,71.33879528304273
phosphine_2-iPr_4-F_6-F_T100_toluene,phosphine,1,100,toluene,phosphine,496,4.5,13.0,0,0,7,3,1,0,38,71.33314734386894
phosphine_2-iPr_4-H_6-Cl_T100_toluene,phosphine,1,100,toluene,phosphine,490,4.5,13.0,0,0,7,3,1,0,37,71.33314734386894
phosphine_2-iPr_4-F_6-Cl_T100_toluene,phosphine,1,100,toluene,phosphine,544,4.5,13.0,0,0,7,3,1,0,41,71.33314734386894
phosphine_2-Me_4-F_6-OMe_T100_benzene,phosphine,1,100,benzene,phosphine,490,5.5,13.0,0,1,6,3,1,1,37,71.3300904584043
phosphine_2-Cl_4-Me_6-OMe_T100_benzene,phosphine,1,100,benzene,phosphine,538,5.5,13.0,0,1,6,3,1,1,41,71.3300904584043
phosphine_2-F_4-Me_6-OMe_T100_benzene,phosphine,1,100,benzene,phosphine,490,5.5,13.0,0,1,6,3,1,1,37,71.3300904584043
phosphine_2-Me_4-OMe_6-F_T100_benzene,phosphine,1,100,benzene,phosphine,490,5.5,13.0,0,1,6,3,1,1,37,71.3300904584043
phosphine_2-OMe_4-F_6-Me_T100_benzene,phosphine,1,100,benzene,phosphine,490,5.5,13.0,0,1,6,3,1,1,37,71.3300904584043
phosphine_2-F_4-OMe_6-Me_T100_benzene,phosphine,1,100,benzene,phosphine,490,5.5,13.0,0,1,6,3,1,1,37,71.3300904584043
phosphine_2-Me_4-OMe_6-Cl_T100_benzene,phosphine,1,100,benzene,phosphine,538,5.5,13.0,0,1,6,3,1,1,41,71.3300904584043
phosphine_2-CF3_4-Me_6-OMe_T100_benzene,phosphine,1,100,benzene,phosphine,694,5.5,13.0,0,1,6,3,1,1,53,71.3300904584043
phosphine_2-Cl_4-OMe_6-Me_T100_benzene,phosphine,1,100,benzene,phosphine,538,5.5,13.0,0,1,6,3,1,1,41,71.3300904584043
phosphine_2-NMe2_4-OMe_6-Cl_T100_benzene,phosphine,1,100,benzene,phosphine,538,5.5,13.0,0,1,6,3,1,1,41,71.3300904584043
phosphine_2-CF3_4-OMe_6-Me_T100_benzene,phosphine,1,100,benzene,phosphine,694,5.5,13.0,0,1,6,3,1,1,53,71.3300904584043
phosphine_2-NMe2_4-OMe_6-F_T100_benzene,phosphine,1,100,benzene,phosphine,490,5.5,13.0,0,1,6,3,1,1,37,71.3300904584043
phosphine_2-OMe_4-Me_6-F_T100_benzene,phosphine,1,100,benzene,phosphine,490,5.5,13.0,0,1,6,3,1,1,37,71.3300904584043
phosphine_2-OMe_4-Me_6-Cl_T100_benzene,phosphine,1,100,benzene,phosphine,538,5.5,13.0,0,1,6,3,1,1,41,71.3300904584043
phosphine_2-NMe2_4-F_6-OMe_T100_benzene,phosphine,1,100,benzene,phosphine,490,5.5,13.0,0,1,6,3,1,1,37,71.3300904584043
phosphine_2-Me_4-F_6-F_T100_xylene,phosphine,1,100,xylene,phosphine,412,5.1,13.0,0,0,6,3,1,0,31,71.30591321852232
phosphine_2-Cl_4-Me_6-H_T100_xylene,phosphine,1,100,xylene,phosphine,406,5.1,13.0,0,0,6,3,1,0,31,71.30591321852232
phosphine_2-Me_4-H_6-Cl_T100_xylene,phosphine,1,100,xylene,phosphine,406,5.1,13.0,0,0,6,3,1,0,31,71.30591321852232
phosphine_2-Cl_4-H_6-Me_T100_xylene,phosphine,1,100,xylene,phosphine,406,5.1,13.0,0,0,6,3,1,0,31,71.30591321852232
phosphine_2-NMe2_4-H_6-Cl_T100_xylene,phosphine,1,100,xylene,phosphine,406,5.1,13.0,0,0,6,3,1,0,31,71.30591321852232
phosphine_2-H_4-Me_6-Cl_T100_xylene,phosphine,1,100,xylene,phosphine,406,5.1,13.0,0,0,6,3,1,0,31,71.30591321852232
phosphine_2-F_4-F_6-Me_T100_xylene,phosphine,1,100,xylene,phosphine,412,5.1,13.0,0,0,6,3,1,0,31,71.30591321852232
phosphine_2-NMe2_4-F_6-F_T100_xylene,phosphine,1,100,xylene,phosphine,412,5.1,13.0,0,0,6,3,1,0,31,71.30591321852232
phosphine_2-F_4-Me_6-F_T100_xylene,phosphine,1,100,xylene,phosphine,412,5.1,13.0,0,0,6,3,1,0,31,71.30591321852232
phosphine_2-tBu_4-F_6-Cl_T100_dioxane,phosphine,1,100,dioxane,phosphine,586,6.3,13.0,0,0,7,3,1,0,45,71.30468298190699
phosphine_2-tBu_4-F_6-F_T100_dioxane,phosphine,1,100,dioxane,phosphine,538,6.3,13.0,0,0,7,3,1,0,41,71.30468298190699
phosphine_2-tBu_4-H_6-Cl_T100_dioxane,phosphine,1,100,dioxane,phosphine,532,6.3,13.0,0,0,7,3,1,0,40,71.30468298190699
phosphite_2-CF3_4-OMe_6-Me_T100_xylene,phosphite,1,100,xylene,phosphite,454,5.7,28.0,0,3,6,3,1,3,34,71.30041249972349
phosphite_2-CF3_4-Me_6-OMe_T100_xylene,phosphite,1,100,xylene,phosphite,454,5.7,28.0,0,3,6,3,1,3,34,71.30041249972349
phosphine_2-H_4-F_6-Cl_T100_xylene,phosphine,1,100,xylene,phosphine,418,4.5,13.0,0,0,6,3,1,0,32,71.26972029875849
phosphine_2-Cl_4-H_6-F_T100_xylene,phosphine,1,100,xylene,phosphine,418,4.5,13.0,0,0,6,3,1,0,32,71.26972029875849
phosphine_2-F_4-H_6-Cl_T100_xylene,phosphine,1,100,xylene,phosphine,418,4.5,13.0,0,0,6,3,1,0,32,71.26972029875849
phosphine_2-Cl_4-F_6-H_T100_xylene,phosphine,1,100,xylene,phosphine,418,4.5,13.0,0,0,6,3,1,0,32,71.26972029875849
phosphite_2-tBu_4-OMe_6-Me_T100_THF,phosphite,1,100,THF,phosphite,424,7.2,28.0,0,3,7,3,1,3,32,71.23315032159545
phosphite_2-tBu_4-Me_6-OMe_T100_THF,phosphite,1,100,THF,phosphite,424,7.2,28.0,0,3,7,3,1,3,32,71.23315032159545
phosphite_2-iPr_4-OMe_6-H_T100_dioxane,phosphite,1,100,dioxane,phosphite,396,5.2,28.0,0,3,7,3,1,3,30,71.23159910206601
phosphite_2-iPr_4-H_6-OMe_T100_dioxane,phosphite,1,100,dioxane,phosphite,396,5.2,28.0,0,3,7,3,1,3,30,71.23159910206601
phosphine_2-OMe_4-OMe_6-Me_T100_toluene,phosphine,1,100,toluene,phosphine,568,5.8999999999999995,13.0,0,2,6,3,1,2,43,71.21052452911785
phosphine_2-NMe2_4-OMe_6-OMe_T100_toluene,phosphine,1,100,toluene,phosphine,568,5.8999999999999995,13.0,0,2,6,3,1,2,43,71.21052452911785
phosphine_2-OMe_4-Me_6-OMe_T100_toluene,phosphine,1,100,toluene,phosphine,568,5.8999999999999995,13.0,0,2,6,3,1,2,43,71.21052452911785
phosphine_2-Me_4-OMe_6-OMe_T100_toluene,phosphine,1,100,toluene,phosphine,568,5.8999999999999995,13.0,0,2,6,3,1,2,43,71.21052452911785
phosphite_2-OMe_4-F_6-OMe_T100_toluene,phosphite,1,100,toluene,phosphite,416,5.4,28.0,0,3,6,3,1,3,32,71.17377333400259
phosphite_2-F_4-OMe_6-OMe_T100_toluene,phosphite,1,100,toluene,phosphite,416,5.4,28.0,0,3,6,3,1,3,32,71.17377333400259
phosphite_2-Cl_4-F_6-OMe_T100_toluene,phosphite,1,100,toluene,phosphite,406,5.2,28.0,0,3,6,3,1,3,31,71.16273768461569
phosphine_2-OMe_4-OMe_6-OMe_T100_hexane,phosphine,1,100,hexane,phosphine,658,5.699999999999999,13.0,0,3,6,3,1,3,50,71.16251004014124
phosphine_2-CF3_4-Me_6-Me_T100_hexane,phosphine,1,100,hexane,phosphine,604,5.7,13.0,0,0,6,3,1,0,46,71.16251004014124
phosphite_2-tBu_4-OMe_6-H_T100_dioxane,phosphite,1,100,dioxane,phosphite,410,6.7,28.0,0,3,7,3,1,3,31,71.13329238328537
phosphite_2-tBu_4-H_6-OMe_T100_dioxane,phosphite,1,100,dioxane,phosphite,410,6.7,28.0,0,3,7,3,1,3,31,71.13329238328537
phosphine_2-Me_4-F_6-F_T100_benzene,phosphine,1,100,benzene,phosphine,412,5.1,13.0,0,0,6,3,1,0,31,71.06385699702088
phosphine_2-F_4-F_6-Me_T100_benzene,phosphine,1,100,benzene,phosphine,412,5.1,13.0,0,0,6,3,1,0,31,71.06385699702088
phosphine_2-F_4-Me_6-F_T100_benzene,phosphine,1,100,benzene,phosphine,412,5.1,13.0,0,0,6,3,1,0,31,71.06385699702088
phosphine_2-NMe2_4-H_6-Cl_T100_benzene,phosphine,1,100,benzene,phosphine,406,5.1,13.0,0,0,6,3,1,0,31,71.06385699702088
phosphine_2-Cl_4-Me_6-H_T100_benzene,phosphine,1,100,benzene,phosphine,406,5.1,13.0,0,0,6,3,1,0,31,71.06385699702088
phosphine_2-Me_4-H_6-Cl_T100_benzene,phosphine,1,100,benzene,phosphine,406,5.1,13.0,0,0,6,3,1,0,31,71.06385699702088
phosphine_2-NMe2_4-F_6-F_T100_benzene,phosphine,1,100,benzene,phosphine,412,5.1,13.0,0,0,6,3,1,0,31,71.06385699702088
phosphine_2-H_4-Me_6-Cl_T100_benzene,phosphine,1,100,benzene,phosphine,406,5.1,13.0,0,0,6,3,1,0,31,71.06385699702088
phosphine_2-Cl_4-H_6-Me_T100_benzene,phosphine,1,100,benzene,phosphine,406,5.1,13.0,0,0,6,3,1,0,31,71.06385699702088
phosphine_2-Cl_4-F_6-F_T100_xylene,phosphine,1,100,xylene,phosphine,472,4.5,13.0,0,0,6,3,1,0,36,71.03453606279382
phosphine_2-F_4-F_6-Cl_T100_xylene,phosphine,1,100,xylene,phosphine,472,4.5,13.0,0,0,6,3,1,0,36,71.03453606279382
phosphine_2-NMe2_4-OMe_6-Cl_T100_hexane,phosphine,1,100,hexane,phosphine,538,5.5,13.0,0,1,6,3,1,1,41,71.03129512835162
phosphine_2-NMe2_4-F_6-OMe_T100_hexane,phosphine,1,100,hexane,phosphine,490,5.5,13.0,0,1,6,3,1,1,37,71.03129512835162
phosphine_2-Cl_4-Me_6-OMe_T100_hexane,phosphine,1,100,hexane,phosphine,538,5.5,13.0,0,1,6,3,1,1,41,71.03129512835162
phosphine_2-OMe_4-F_6-Me_T100_hexane,phosphine,1,100,hexane,phosphine,490,5.5,13.0,0,1,6,3,1,1,37,71.03129512835162
phosphine_2-OMe_4-Me_6-Cl_T100_hexane,phosphine,1,100,hexane,phosphine,538,5.5,13.0,0,1,6,3,1,1,41,71.03129512835162
phosphine_2-Me_4-F_6-OMe_T100_hexane,phosphine,1,100,hexane,phosphine,490,5.5,13.0,0,1,6,3,1,1,37,71.03129512835162
phosphine_2-CF3_4-OMe_6-Me_T100_hexane,phosphine,1,100,hexane,phosphine,694,5.5,13.0,0,1,6,3,1,1,53,71.03129512835162
phosphine_2-OMe_4-Me_6-F_T100_hexane,phosphine,1,100,hexane,phosphine,490,5.5,13.0,0,1,6,3,1,1,37,71.03129512835162
phosphine_2-Cl_4-OMe_6-Me_T100_hexane,phosphine,1,100,hexane,phosphine,538,5.5,13.0,0,1,6,3,1,1,41,71.03129512835162
phosphine_2-NMe2_4-OMe_6-F_T100_hexane,phosphine,1,100,hexane,phosphine,490,5.5,13.0,0,1,6,3,1,1,37,71.03129512835162
phosphine_2-F_4-Me_6-OMe_T100_hexane,phosphine,1,100,hexane,phosphine,490,5.5,13.0,0,1,6,3,1,1,37,71.03129512835162
phosphine_2-Me_4-OMe_6-F_T100_hexane,phosphine,1,100,hexane,phosphine,490,5.5,13.0,0,1,6,3,1,1,37,71.03129512835162
phosphine_2-F_4-OMe_6-Me_T100_hexane,phosphine,1,100,hexane,phosphine,490,5.5,13.0,0,1,6,3,1,1,37,71.03129512835162
phosphine_2-CF3_4-Me_6-OMe_T100_hexane,phosphine,1,100,hexane,phosphine,694,5.5,13.0,0,1,6,3,1,1,53,71.03129512835162
phosphine_2-Me_4-OMe_6-Cl_T100_hexane,phosphine,1,100,hexane,phosphine,538,5.5,13.0,0,1,6,3,1,1,41,71.03129512835162
phosphine_2-Cl_4-F_6-H_T100_benzene,phosphine,1,100,benzene,phosphine,418,4.5,13.0,0,0,6,3,1,0,32,71.02751173307443
phosphine_2-Cl_4-H_6-F_T100_benzene,phosphine,1,100,benzene,phosphine,418,4.5,13.0,0,0,6,3,1,0,32,71.02751173307443
phosphine_2-F_4-H_6-Cl_T100_benzene,phosphine,1,100,benzene,phosphine,418,4.5,13.0,0,0,6,3,1,0,32,71.02751173307443
phosphine_2-H_4-F_6-Cl_T100_benzene,phosphine,1,100,benzene,phosphine,418,4.5,13.0,0,0,6,3,1,0,32,71.02751173307443
phosphine_2-tBu_4-OMe_6-Cl_T100_dioxane,phosphine,1,100,dioxane,phosphine,664,6.699999999999999,13.0,0,1,7,3,1,1,51,71.0238156226873
phosphine_2-tBu_4-H_6-OMe_T100_dioxane,phosphine,1,100,dioxane,phosphine,562,6.699999999999999,13.0,0,1,7,3,1,1,43,71.0238156226873
phosphine_2-tBu_4-OMe_6-H_T100_dioxane,phosphine,1,100,dioxane,phosphine,562,6.699999999999999,13.0,0,1,7,3,1,1,43,71.0238156226873
phosphine_2-tBu_4-OMe_6-F_T100_dioxane,phosphine,1,100,dioxane,phosphine,616,6.699999999999999,13.0,0,1,7,3,1,1,47,71.0238156226873
phosphine_2-tBu_4-F_6-OMe_T100_dioxane,phosphine,1,100,dioxane,phosphine,616,6.699999999999999,13.0,0,1,7,3,1,1,47,71.0238156226873
phosphite_2-CF3_4-F_6-OMe_T100_benzene,phosphite,1,100,benzene,phosphite,458,5.2,28.0,0,3,6,3,1,3,35,70.9824272502461
phosphine_2-tBu_4-F_6-Me_T100_THF,phosphine,1,100,THF,phosphine,526,6.8999999999999995,13.0,0,0,7,3,1,0,40,70.9180146171338
phosphine_2-tBu_4-Me_6-Cl_T100_THF,phosphine,1,100,THF,phosphine,574,6.8999999999999995,13.0,0,0,7,3,1,0,44,70.9180146171338
phosphine_2-tBu_4-Me_6-F_T100_THF,phosphine,1,100,THF,phosphine,526,6.8999999999999995,13.0,0,0,7,3,1,0,40,70.9180146171338
phosphite_2-CF3_4-OMe_6-H_T100_benzene,phosphite,1,100,benzene,phosphite,440,5.2,28.0,0,3,6,3,1,3,33,70.89766771170372
phosphite_2-CF3_4-H_6-OMe_T100_benzene,phosphite,1,100,benzene,phosphite,440,5.2,28.0,0,3,6,3,1,3,33,70.89766771170372
phosphite_2-OMe_4-OMe_6-OMe_T100_xylene,phosphite,1,100,xylene,phosphite,442,5.6,28.0,0,3,6,3,1,3,34,70.88829349778632
diphosphine_4-OMe_T100_dioxane,diphosphine,2,100,dioxane,diphosphine,524,8.3,13.0,0,0,9,6,2,0,40,70.8292578290616
diphosphine_4-Me_T100_dioxane,diphosphine,2,100,dioxane,diphosphine,538,8.3,13.0,0,0,9,6,2,0,41,70.8292578290616
phosphine_2-tBu_4-F_6-H_T100_toluene,phosphine,1,100,toluene,phosphine,484,6.3,13.0,0,0,7,3,1,0,37,70.80021839802602
phosphine_2-tBu_4-H_6-F_T100_toluene,phosphine,1,100,toluene,phosphine,484,6.3,13.0,0,0,7,3,1,0,37,70.80021839802602
phosphite_2-CF3_4-H_6-H_T100_dioxane,phosphite,1,100,dioxane,phosphite,396,5.0,28.0,0,3,6,3,1,3,30,70.75329759208934
phosphine_2-F_4-F_6-Cl_T100_hexane,phosphine,1,100,hexane,phosphine,472,4.5,13.0,0,0,6,3,1,0,36,70.74963705868953
phosphine_2-Cl_4-F_6-F_T100_hexane,phosphine,1,100,hexane,phosphine,472,4.5,13.0,0,0,6,3,1,0,36,70.74963705868953
phosphite_2-CF3_4-OMe_6-Me_T100_hexane,phosphite,1,100,hexane,phosphite,454,5.7,28.0,0,3,6,3,1,3,34,70.74792885111886
phosphite_2-CF3_4-Me_6-OMe_T100_hexane,phosphite,1,100,hexane,phosphite,454,5.7,28.0,0,3,6,3,1,3,34,70.74792885111886
phosphine_2-OMe_4-OMe_6-OMe_T100_toluene,phosphine,1,100,toluene,phosphine,658,5.699999999999999,13.0,0,3,6,3,1,3,50,70.70954919128074
phosphine_2-CF3_4-Me_6-Me_T100_toluene,phosphine,1,100,toluene,phosphine,604,5.7,13.0,0,0,6,3,1,0,46,70.70954919128074
phosphite_2-tBu_4-F_6-Me_T100_dioxane,phosphite,1,100,dioxane,phosphite,398,7.0,28.0,0,3,7,3,1,3,30,70.70549445675479
